Title,Name,Team,Name Trend,Team Trend,Year,Print Run,Patch,Jsy,Sticker,Rookie,Memorbilia,Autographed,Serial Number,Cost
2011-12 Panini Contenders Gold #197 Stefan Elliott , Stefan Elliott,Colorado Avalanche,0,1163,2011,100,0,0,0,0,0,0,1,5.4
2011-12 Panini Contenders NHL Ink Gold #3 Curtis Glencross , Curtis Glencross,Calgary Flames,474,730,2011,25,0,0,0,0,0,1,1,13.5
2011-12 Panini Contenders Patch Autographs #227 Raphael Diaz/100 , Raphael Diaz,Montreal Canadiens,0,2057,2011,100,1,0,0,0,1,1,1,15
2012-13 Panini Contenders Cup Contenders #2 Vincent Lecavalier , Vincent Lecavalier,Tampa Bay Lightning,1455,674,2012,999,0,0,0,0,0,0,1,2.186666667
2012-13 Panini Contenders Cup Contenders #4 Matt Duchene , Matt Duchene,Colorado Avalanche,538,1163,2012,999,0,0,0,0,0,0,1,2.3625
2012-13 Panini Contenders Cup Contenders #5 Loui Eriksson , Loui Eriksson,Dallas Stars,1182,823,2012,999,0,0,0,0,0,0,1,1.335
2012-13 Panini Contenders Cup Contenders #7 Patrick Kane #d/999, Patrick Kane,Chicago Blackhawks,1604,2291,2012,999,0,0,0,0,0,0,1,3.96
2012-13 Panini Contenders Cup Contenders #8 Rick Nash , Rick Nash,New York Rangers,362,2592,2012,999,0,0,0,0,0,0,1,2.253333333
2012-13 Panini Contenders Cup Contenders #10 Ryan Suter , Ryan Suter,Minnesota Wild,1347,2085,2012,999,0,0,0,0,0,0,1,1.74
2012-13 Panini Contenders Cup Contenders #11 Zdeno Chara , Zdeno Chara,Boston Bruins,400,1076,2012,999,0,0,0,0,0,0,1,2.246666667
2012-13 Panini Contenders Cup Contenders #13 Nicklas Backstrom , Nicklas Backstrom,Washington Capitals,1129,687,2012,999,0,0,0,0,0,0,1,3.288
2012-13 Panini Contenders Cup Contenders #15 Ilya Kovalchuk , Ilya Kovalchuk,New Jersey Devils,993,2499,2012,999,0,0,0,0,0,0,1,2.21
2012-13 Panini Contenders Cup Contenders #17 Milan Michalek , Milan Michalek,Ottawa Senators,784,1322,2012,999,0,0,0,0,0,0,1,1.5275
2012-13 Panini Contenders Cup Contenders #18 Mike Richards , Mike Richards,Los Angeles Kings,543,2501,2012,999,0,0,0,0,0,0,1,1.78
2012-13 Panini Contenders Cup Contenders #20 Andrei Markov , Andrei Markov,Montreal Canadiens,1044,2057,2012,999,0,0,0,0,0,0,1,2.32
2012-13 Panini Contenders Cup Contenders #21 Henrik Zetterberg , Henrik Zetterberg,Detroit Red Wings,2373,1931,2012,999,0,0,0,0,0,0,1,2.475
2012-13 Panini Contenders Cup Contenders #23 Evander Kane , Evander Kane,Winnipeg Jets,744,1096,2012,999,0,0,0,0,0,0,1,1.785
2012-13 Panini Contenders Cup Contenders #24 Sean Couturier , Sean Couturier,Philadelphia Flyers,1634,1906,2012,999,0,0,0,0,0,0,1,2.6
2012-13 Panini Contenders Hart Contenders #1 Evgeni Malkin , Evgeni Malkin,Pittsburgh Penguins,1139,1838,2012,999,0,0,0,0,0,0,1,5.97
2012-13 Panini Contenders Hart Contenders #2 Daniel Sedin , Daniel Sedin,Vancouver Canucks,1128,2597,2012,999,0,0,0,0,0,0,1,1.78
2012-13 Panini Contenders Hart Contenders #5 Alex Ovechkin , Alex Ovechkin,Washington Capitals,568,687,2012,999,0,0,0,0,0,0,1,8.19
2012-13 Panini Contenders Hart Contenders #7 Patrick Marleau , Patrick Marleau,San Jose Sharks,613,867,2012,999,0,0,0,0,0,0,1,1.853333333
2012-13 Panini Contenders Hart Contenders #9 John Tavares , John Tavares,New York Islanders,519,1697,2012,999,0,0,0,0,0,0,1,4.506666667
2012-13 Panini Contenders Hart Contenders #10 Jordan Eberle , Jordan Eberle,Edmonton Oilers,1149,2477,2012,999,0,0,0,0,0,0,1,2.386666667
2012-13 Panini Contenders Hart Contenders #12 Phil Kessel , Phil Kessel,Toronto Maple Leafs,504,1127,2012,999,0,0,0,0,0,0,1,3.4225
2012-13 Panini Contenders Hart Contenders #13 Anze Kopitar , Anze Kopitar,Los Angeles Kings,1782,2501,2012,999,0,0,0,0,0,0,1,2.67
2012-13 Panini Contenders Hart Contenders #15 Jarome Iginla , Jarome Iginla,Calgary Flames,400,730,2012,999,0,0,0,0,0,0,1,2.225
2012-13 Panini Contenders Hart Contenders #16 Eric Staal , Eric Staal,Carolina Hurricanes,768,796,2012,999,0,0,0,0,0,0,1,2.533333333
2012-13 Panini Contenders Hart Contenders #19 Pavel Datsyuk , Pavel Datsyuk,Detroit Red Wings,583,1931,2012,999,0,0,0,0,0,0,1,3.528
2012-13 Panini Contenders Hart Contenders #20 Zach Parise , Zach Parise,Minnesota Wild,1402,2085,2012,999,0,0,0,0,0,0,1,2.04
2012-13 Panini Contenders Hart Contenders #22 Gabriel Landeskog , Gabriel Landeskog,Colorado Avalanche,1119,1163,2012,999,0,0,0,0,0,0,1,2.3275
2012-13 Panini Contenders Hart Contenders #23 David Backes , David Backes,St. Louis Blues,771,777,2012,999,0,0,0,0,0,0,1,2.0425
2012-13 Panini Contenders Hart Contenders #25 Thomas Vanek , Thomas Vanek,Buffalo Sabres,1564,2180,2012,999,0,0,0,0,0,0,1,2.14
2012-13 Panini Contenders Legacies #1 Gordie Howe , Gordie Howe,Detroit Red Wings,2118,1931,2012,999,0,0,0,0,0,0,1,9.1875
2012-13 Panini Contenders Legacies #3 Bobby Clarke , Bobby Clarke,Philadelphia Flyers,1916,1906,2012,999,0,0,0,0,0,0,1,5.066666667
2012-13 Panini Contenders Legacies #4 Bobby Hull , Bobby Hull,Chicago Blackhawks,900,2291,2012,999,0,0,0,0,0,0,1,6
2012-13 Panini Contenders Legacies #6 Mario Lemieux , Mario Lemieux,Pittsburgh Penguins,2790,1838,2012,999,0,0,0,0,0,0,1,9.5
2012-13 Panini Contenders Legacies #8 Eric Lindros , Eric Lindros,Philadelphia Flyers,2027,1906,2012,999,0,0,0,0,0,0,1,4.6
2012-13 Panini Contenders Legacies #10 Cam Neely , Cam Neely,Boston Bruins,427,1076,2012,999,0,0,0,0,0,0,1,2.483333333
2012-13 Panini Contenders Legacies #11 Gilbert Perreault , Gilbert Perreault,Buffalo Sabres,1465,2180,2012,999,0,0,0,0,0,0,1,2.25
2012-13 Panini Contenders Legacies #13 Johnny Bower , Johnny Bower,Toronto Maple Leafs,1517,1127,2012,999,0,0,0,0,0,0,1,2.725
2012-13 Panini Contenders Legacies #14 Bernie Nicholls , Bernie Nicholls,Los Angeles Kings,973,2501,2012,999,0,0,0,0,0,0,1,1.733333333
2012-13 Panini Contenders Legacies #16 Steve Yzerman , Steve Yzerman,Detroit Red Wings,245,1931,2012,999,0,0,0,0,0,0,1,10.5
2012-13 Panini Contenders Legacies #19 Doug Gilmour , Doug Gilmour,Toronto Maple Leafs,1435,1127,2012,999,0,0,0,0,0,0,1,3.4
2012-13 Panini Contenders Legacies #21 Phil Esposito , Phil Esposito,Boston Bruins,1812,1076,2012,999,0,0,0,0,0,0,1,4.8
2012-13 Panini Contenders Legacies #22 Yvan Cournoyer , Yvan Cournoyer,Montreal Canadiens,2065,2057,2012,999,0,0,0,0,0,0,1,2.5
2012-13 Panini Contenders Legacies #24 Pierre Turgeon , Pierre Turgeon,Buffalo Sabres,2090,2180,2012,999,0,0,0,0,0,0,1,1.75
2012-13 Panini Contenders Legacies #25 Curtis Joseph , Curtis Joseph,Toronto Maple Leafs,1784,1127,2012,999,0,0,0,0,0,0,1,3.9
2012-13 Panini Contenders Vezina Contenders #2 Jonathan Quick , Jonathan Quick,Los Angeles Kings,1883,2501,2012,999,0,0,0,0,0,0,1,3.713333333
2012-13 Panini Contenders Vezina Contenders #3 Cory Schneider , Cory Schneider,Vancouver Canucks,834,2597,2012,999,0,0,0,0,0,0,1,1.78
2012-13 Panini Contenders Vezina Contenders #5 Semyon Varlamov , Simeon Varlamov,Colorado Avalanche,0,1163,2012,999,0,0,0,0,0,0,1,2.733333333
2012-13 Panini Contenders Vezina Contenders #6 Marc-Andre Fleury , Marc-Andre Fleury,Pittsburgh Penguins,1746,1838,2012,999,0,0,0,0,0,0,1,3.2
2012-13 Panini Contenders Vezina Contenders #9 Jimmy Howard , Jimmy (Jim) Howard,Detroit Red Wings,0,1931,2012,999,0,0,0,0,0,0,1,2.5475
2012-13 Panini Contenders Vezina Contenders #10 Tuukka Rask , Tuukka Rask,Boston Bruins,665,1076,2012,999,0,0,0,0,0,0,1,2.26
2012-13 Panini Contenders Vezina Contenders #12 Carey Price , Carey Price,Montreal Canadiens,805,2057,2012,999,0,0,0,0,0,0,1,7.62
2012-13 Panini Contenders Vezina Contenders #13 Craig Anderson , Craig G Anderson (Andersson),Ottawa Senators,0,1322,2012,999,0,0,0,0,0,0,1,2.44
2012-13 Panini Contenders Vezina Contenders #15 Ondrej Pavelec , Ondrej Pavelec,Winnipeg Jets,1032,1096,2012,999,0,0,0,0,0,0,1,1.98
2012-13 Panini Contenders Vezina Contenders #16 Ryan Miller , Ryan G Miller,Buffalo Sabres,0,2180,2012,999,0,0,0,0,0,0,1,2.04
2012-13 Panini Contenders Vezina Contenders #18 Henrik Lundqvist , Henrik Lundqvist,New York Rangers,1516,2592,2012,999,0,0,0,0,0,0,1,3.96
2012-13 Panini Contenders Vezina Contenders #19 Niklas Backstrom , Niklas Backstrom,Minnesota Wild,1108,2085,2012,999,0,0,0,0,0,0,1,1.56
2012-13 Panini Contenders Vezina Contenders #21 Kari Lehtonen , Kari Lehtonen,Dallas Stars,1340,823,2012,999,0,0,0,0,0,0,1,1.5
2012-13 Panini Contenders Vezina Contenders #23 Sergei Bobrovsky , Sergei Bobrovsky,Columbus Blue Jackets,1604,605,2012,999,0,0,0,0,0,0,1,1.5
2012-13 Panini Contenders Vezina Contenders #25 Ilya Bryzgalov , Ilya Bryzgalov,Philadelphia Flyers,2155,1906,2012,999,0,0,0,0,0,0,1,1.853333333
2013-14 Panini Contenders #103 Damien Brunner RC , Damien Brunner,New Jersey Devils,754,2499,2013,600,0,0,0,1,0,0,1,3.96
2013-14 Panini Contenders #105 Nicolas Blanchard RC , Nicolas Blanchard,Carolina Hurricanes,0,796,2013,600,0,0,0,1,0,0,1,3.96
2013-14 Panini Contenders #106 Sami Aittokallio RC , Sami Aittokallio,Colorado Avalanche,0,1163,2013,600,0,0,0,1,0,0,1,8
2013-14 Panini Contenders #108 Will Acton RC , Will Acton,Edmonton Oilers,0,2477,2013,600,0,0,0,1,0,0,1,3.98
2013-14 Panini Contenders #110A Drew LeBlanc RC , Drew LeBlanc,Chicago Blackhawks,100,2291,2013,600,0,0,0,1,0,0,1,3.875
2013-14 Panini Contenders #112 Spencer Abbott RC , Spencer Abbott,Toronto Maple Leafs,100,1127,2013,600,0,0,0,1,0,0,1,4.188
2013-14 Panini Contenders #113 Luke Gazdic RC , Luke Gazdic,Edmonton Oilers,678,2477,2013,600,0,0,0,1,0,0,1,5.38
2013-14 Panini Contenders #115 Christopher Breen RC , Christopher Breen,Calgary Flames,0,730,2013,600,0,0,0,1,0,0,1,3.72
2013-14 Panini Contenders #116 Brett Bellemore RC , Brett Bellemore,Carolina Hurricanes,100,796,2013,600,0,0,0,1,0,0,1,3.75
2013-14 Panini Contenders #118 Patrick Holland RC , Patrick Holland,Montreal Canadiens,473,2057,2013,600,0,0,0,1,0,0,1,7.33
2013-14 Panini Contenders #119A Jesper Fast RC , Jesper Fast,New York Rangers,890,2592,2013,600,0,0,0,1,0,0,1,4.47
2013-14 Panini Contenders #122 Andrej Sustr RC , Andrej Sustr,Tampa Bay Lightning,295,674,2013,600,0,0,0,1,0,0,1,4.25
2013-14 Panini Contenders #124A Matt Tennyson RC , Matt Tennyson,San Jose Sharks,671,867,2013,600,0,0,0,1,0,0,1,3.816666667
2013-14 Panini Contenders #126A Dave Dziurzynski RC , Dave Dziurzynski,Ottawa Senators,0,1322,2013,600,0,0,0,1,0,0,1,4.188
2013-14 Panini Contenders #127 Anton Belov RC , Anton Belov,Edmonton Oilers,0,2477,2013,600,0,0,0,1,0,0,1,5.96
2013-14 Panini Contenders #130 Justin Fontaine RC , Justin Fontaine,Minnesota Wild,361,2085,2013,600,0,0,0,1,0,0,1,6.24
2013-14 Panini Contenders #132A Chris Terry RC , Chris Terry,Carolina Hurricanes,856,796,2013,600,0,0,0,1,0,0,1,4.15
2013-14 Panini Contenders #136 Brian Gibbons RC , Brian Gibbons,Pittsburgh Penguins,1471,1838,2013,600,0,0,0,1,0,0,1,6
2013-14 Panini Contenders #137 Chad Billins RC , Chad Billins,Calgary Flames,100,730,2013,600,0,0,0,1,0,0,1,4.425
2013-14 Panini Contenders #140A David Broll RC , David Broll,Toronto Maple Leafs,198,1127,2013,600,0,0,0,1,0,0,1,6.064
2013-14 Panini Contenders #141A Freddie Hamilton RC , Freddie Hamilton,San Jose Sharks,576,867,2013,600,0,0,0,1,0,0,1,5.866666667
2013-14 Panini Contenders #143A Jayson Megna RC , Jayson Megna,Pittsburgh Penguins,837,1838,2013,600,0,0,0,1,0,0,1,6.8
2013-14 Panini Contenders #144 Joakim Nordstrom RC , Joakim Nordstrom,Chicago Blackhawks,562,2291,2013,600,0,0,0,1,0,0,1,5.38
2013-14 Panini Contenders #147 Marek Mazanec RC , Marek Mazanec,Nashville Predators,402,1131,2013,600,0,0,0,1,0,0,1,5.96
2013-14 Panini Contenders #150 Olli Maatta RC , Olli Maatta,Pittsburgh Penguins,1247,1838,2013,600,0,0,0,1,0,0,1,8.96
2013-14 Panini Contenders Cup Contenders #CC6 Anze Kopitar , Anze Kopitar,Los Angeles Kings,1782,2501,2013,499,0,0,0,0,0,0,1,1.8
2013-14 Panini Contenders Cup Contenders #CC7 Mikhail Grabovski , Mikhail Grabovski,Washington Capitals,937,687,2013,499,0,0,0,0,0,0,1,1.8875
2013-14 Panini Contenders Cup Contenders #CC9 T.J. Oshie , T.J. Oshie,St. Louis Blues,982,777,2013,499,0,0,0,0,0,0,1,2.1
2013-14 Panini Contenders Cup Contenders #CC11 Milan Lucic , Milan Lucic,Boston Bruins,1377,1076,2013,499,0,0,0,0,0,0,1,2.9
2013-14 Panini Contenders Cup Contenders #CC14 James van Riemsdyk , James van Riemsdyk,Toronto Maple Leafs,1537,1127,2013,499,0,0,0,0,0,0,1,1.266666667
2013-14 Panini Contenders Cup Contenders #CC15 Joffrey Lupul , Joffrey Lupul,Toronto Maple Leafs,308,1127,2013,499,0,0,0,0,0,0,1,1.125
2013-14 Panini Contenders Cup Contenders #CC17 Henrik Zetterberg , Henrik Zetterberg,Detroit Red Wings,2373,1931,2013,499,0,0,0,0,0,0,1,1.25
2013-14 Panini Contenders Cup Contenders #CC18 Max Pacioretty , Max Pacioretty,Montreal Canadiens,1183,2057,2013,499,0,0,0,0,0,0,1,1.16
2013-14 Panini Contenders Cup Contenders #CC20 Patrick Sharp , Patrick Sharp,Chicago Blackhawks,1046,2291,2013,499,0,0,0,0,0,0,1,3.2
2013-14 Panini Contenders Cup Contenders #CC21 Logan Couture , Logan Couture,San Jose Sharks,459,867,2013,499,0,0,0,0,0,0,1,1.74
2013-14 Panini Contenders Cup Contenders #CC23 Zach Parise , Zach Parise,Minnesota Wild,1402,2085,2013,499,0,0,0,0,0,0,1,1.2
2013-14 Panini Contenders Cup Contenders #CC24 Mike Richards , Mike Richards,Los Angeles Kings,543,2501,2013,499,0,0,0,0,0,0,1,1.295
2013-14 Panini Contenders Gold #9 Logan Couture , Logan Couture,San Jose Sharks,459,867,2013,100,0,0,0,0,0,0,1,5.303333333
2013-14 Panini Contenders Gold #32 Jarome Iginla , Jarome Iginla,Boston Bruins,400,1076,2013,100,0,0,0,0,0,0,1,5.36
2013-14 Panini Contenders Gold #50 Roberto Luongo , Roberto Luongo,Vancouver Canucks,351,2597,2013,100,0,0,0,0,0,0,1,7.45
2013-14 Panini Contenders Gold #60 Max Pacioretty , Max Pacioretty,Montreal Canadiens,1183,2057,2013,100,0,0,0,0,0,0,1,5.733333333
2013-14 Panini Contenders Gold #69 Zach Bogosian , Zach Bogosian,Winnipeg Jets,1032,1096,2013,100,0,0,0,0,0,0,1,3.243333333
2013-14 Panini Contenders Gold #72 Ryan Callahan , Ryan Callahan,New York Rangers,505,2592,2013,100,0,0,0,0,0,0,1,4.2
2013-14 Panini Contenders Gold #84 Jack Johnson , Jack Johnson,Columbus Blue Jackets,953,605,2013,100,0,0,0,0,0,0,1,2.98
2013-14 Panini Contenders Gold #89 Curtis Glencross , Curtis Glencross,Calgary Flames,474,730,2013,100,0,0,0,0,0,0,1,2.98
2011-12 Panini Contenders NHL Ink Gold #26 Cal Clutterbuck , Cal Clutterbuck,Minnesota Wild,1262,2085,2011,25,0,0,0,0,0,1,1,20
2011-12 Panini Contenders NHL Ink Gold #60 Dion Phaneuf , Dion Phaneuf,Toronto Maple Leafs,924,1127,2011,25,0,0,0,0,0,1,1,15
2011-12 Panini Contenders Patch Autographs #121 James van Riemsdyk/100 , James van Riemsdyk,Philadelphia Flyers,1537,1906,2011,100,1,0,0,0,1,1,1,30
2011-12 Panini Contenders Patch Autographs #142 Phil Kessel/100 , Phil Kessel,Toronto Maple Leafs,504,1127,2011,100,1,0,0,0,1,1,1,45
2011-12 Panini Contenders Patch Autographs #215 Tomas Vincour/100 , Tomas Vincour,Dallas Stars,0,823,2011,100,1,0,0,0,1,1,1,15
2011-12 Panini Contenders Patch Autographs #226 Alexei Emelin/100 - Autograph Card, Alexei Emelin,Montreal Canadiens,1055,2057,2011,100,1,0,0,0,1,1,1,14.88
2011-12 Panini Contenders Patch Autographs #246 Louis Leblanc/100 , Louis Leblanc,Montreal Canadiens,952,2057,2011,100,1,0,0,0,1,1,1,34
2011-12 Panini Contenders Patch Autographs #251 Jake Gardiner/100 , Jake Gardiner,Toronto Maple Leafs,998,1127,2011,100,1,0,0,0,1,1,1,23.6
2012-13 Panini Contenders Cup Contenders #14 Alex Pietrangelo , Alex Pietrangelo,St. Louis Blues,348,777,2012,999,0,0,0,0,0,0,1,1.2
2012-13 Panini Contenders Hart Contenders #6 Claude Giroux , Claude Giroux,Philadelphia Flyers,1622,1906,2012,999,0,0,0,0,0,0,1,1.6
2012-13 Panini Contenders Legacies #7 Stan Mikita , Stan Mikita,Chicago Blackhawks,988,2291,2012,999,0,0,0,0,0,0,1,5.4
2012-13 Panini Contenders Legacies #18 Brett Hull , Brett Hull,St. Louis Blues,394,777,2012,999,0,0,0,0,0,0,1,5
2012-13 Panini Contenders Vezina Contenders #22 Anders Lindback , Anders Lindback,Tampa Bay Lightning,921,674,2012,999,0,0,0,0,0,0,1,1.25
2013-14 Panini Contenders #102A Ben Hanowski RC , Ben Hanowski,Calgary Flames,578,730,2013,600,0,0,0,1,0,0,1,6
2013-14 Panini Contenders #120 Eric Gelinas RC , Eric Gelinas,New Jersey Devils,559,2499,2013,600,0,0,0,1,0,0,1,8
2013-14 Panini Contenders #134 Antti Raanta RC , Antti Raanta,Chicago Blackhawks,920,2291,2013,600,0,0,0,1,0,0,1,10
2013-14 Panini Contenders #235B Jack Campbell AU/50*/Glove hand raised , Jack Campbell,Dallas Stars,1234,823,2013,50,0,0,0,0,0,1,0,9.6
2013-14 Panini Contenders #243B Reto Berra AU/50*/White jersey , Reto Berra,Calgary Flames,100,730,2013,50,0,0,0,0,0,1,0,18
2013-14 Panini Contenders #257C Alex Chiasson AU SP/Sepia , Alex Chiasson,Dallas Stars,748,823,2013,25,0,0,0,0,0,1,0,22.47
2013-14 Panini Contenders #264B Mikael Granlund AU/50*/Red jersey , Mikael Granlund,Minnesota Wild,287,2085,2013,50,0,0,0,0,0,1,0,25
2013-14 Panini Contenders Cup Contenders #CC2 Teemu Selanne , Teemu Selanne,Anaheim Ducks,1082,2544,2013,499,0,0,0,0,0,0,1,2.8
2013-14 Panini Contenders Cup Contenders #CC5 Tyler Seguin , Tyler Seguin,Dallas Stars,1468,823,2013,499,0,0,0,0,0,0,1,1.5
2013-14 Panini Contenders Cup Contenders #CC12 Sidney Crosby #384/499, Sidney Crosby,Pittsburgh Penguins,1934,1838,2013,499,0,0,0,0,0,0,1,4.8
2013-14 Panini Contenders Gold #8 Joe Thornton #078/100, Joe Thornton,San Jose Sharks,689,867,2013,100,0,0,0,0,0,0,1,4.99
2013-14 Panini Contenders Gold #11 Antti Niemi , Antti Niemi,San Jose Sharks,1403,867,2013,100,0,0,0,0,0,0,1,4.5
2013-14 Panini Contenders Gold #13 Ryan Getzlaf , Ryan Getzlaf,Anaheim Ducks,1870,2544,2013,100,0,0,0,0,0,0,1,5.9
2013-14 Panini Contenders Gold #16 Gabriel Landeskog , Gabriel Landeskog,Colorado Avalanche,1119,1163,2013,100,0,0,0,0,0,0,1,3.2
2013-14 Panini Contenders Gold #20 Keith Yandle , Keith Yandle,Phoenix Coyotes,450,2100,2013,100,0,0,0,0,0,0,1,4.2
2013-14 Panini Contenders Gold #26 Jeff Carter , Jeff HK Carter,Los Angeles Kings,0,2501,2013,100,0,0,0,0,0,0,1,5.4
2013-14 Panini Contenders Gold #28 Jonathan Quick , Jonathan Quick,Los Angeles Kings,1883,2501,2013,100,0,0,0,0,0,0,1,5.9
2013-14 Panini Contenders Gold #31 Patrice Bergeron , Patrice Bergeron,Boston Bruins,1025,1076,2013,100,0,0,0,0,0,0,1,5.6
2013-14 Panini Contenders Gold #37 Martin St. Louis , Martin St. Louis,Tampa Bay Lightning,1268,674,2013,100,0,0,0,0,0,0,1,5.4
2013-14 Panini Contenders Gold #39 Ben Bishop , Ben Bishop,Tampa Bay Lightning,283,674,2013,100,0,0,0,0,0,0,1,5.4
2013-14 Panini Contenders Gold #41 Joffrey Lupul , Joffrey Lupul,Toronto Maple Leafs,308,1127,2013,100,0,0,0,0,0,0,1,3.75
2013-14 Panini Contenders Gold #46 Jimmy Howard , Jimmy (Jim) Howard,Detroit Red Wings,0,1931,2013,100,0,0,0,0,0,0,1,6
2013-14 Panini Contenders Gold #49 Henrik Sedin , Henrik Sedin,Vancouver Canucks,1181,2597,2013,100,0,0,0,0,0,0,1,4.2
2013-14 Panini Contenders Gold #53 Braden Holtby , Braden Holtby,Washington Capitals,1700,687,2013,100,0,0,0,0,0,0,1,5
2013-14 Panini Contenders Gold #55 Kari Lehtonen , Kari Lehtonen,Dallas Stars,1340,823,2013,100,0,0,0,0,0,0,1,2.5
2013-14 Panini Contenders Gold #58 Shea Weber , Shea Weber,Nashville Predators,1689,1131,2013,100,0,0,0,0,0,0,1,4.5
2013-14 Panini Contenders Gold #63 Carey Price , Carey Price,Montreal Canadiens,805,2057,2013,100,0,0,0,0,0,0,1,11.8
2013-14 Panini Contenders Gold #68 Andrew Ladd , Andrew Ladd,Winnipeg Jets,995,1096,2013,100,0,0,0,0,0,0,1,5.4
2013-14 Panini Contenders Gold #71 Rick Nash , Rick Nash,New York Rangers,362,2592,2013,100,0,0,0,0,0,0,1,4.2
2013-14 Panini Contenders Gold #76 Vincent Lecavalier , Vincent Lecavalier,Philadelphia Flyers,1455,1906,2013,100,0,0,0,0,0,0,1,4.5
2013-14 Panini Contenders Gold #78 Bobby Ryan , Bobby Ryan,Ottawa Senators,340,1322,2013,100,0,0,0,0,0,0,1,5.4
2013-14 Panini Contenders Gold #82 Jordan Staal , Jordan Staal,Carolina Hurricanes,462,796,2013,100,0,0,0,0,0,0,1,2.4
2013-14 Panini Contenders Gold #90 T.J. Brodie , T.J. Brodie,Calgary Flames,100,730,2013,100,0,0,0,0,0,0,1,2.8
2011-12 Panini Contenders NHL Ink Gold #57 Patrick Marleau , Patrick Marleau,San Jose Sharks,613,867,2011,25,0,0,0,0,0,1,1,39.96
2011-12 Panini Contenders NHL Ink Gold #67 Eric Fehr , Eric Fehr,Winnipeg Jets,1039,1096,2011,25,0,0,0,0,0,1,1,12.5
2011-12 Panini Contenders Patch Autographs #122 Danny Briere/100 , Daniel Briere,Philadelphia Flyers,2057,1906,2011,100,1,0,0,0,1,1,1,30
2011-12 Panini Contenders Patch Autographs #205 Justin Faulk/100 , Justin Faulk,Carolina Hurricanes,630,796,2011,100,1,0,0,0,1,1,1,30
2011-12 Panini Contenders Patch Autographs #225 Aaron Palushaj/100 , Aaron Palushaj,Montreal Canadiens,294,2057,2011,100,1,0,0,0,1,1,1,13
2011-12 Panini Contenders Patch Autographs #231 Adam Larsson/100 , Adam Larsson,New Jersey Devils,1191,2499,2011,100,1,0,0,0,1,1,1,14.99
2011-12 Panini Contenders Patch Autographs #248 Robert Bortuzzo/100 , Robert Bortuzzo,Pittsburgh Penguins,1340,1838,2011,100,1,0,0,0,1,1,1,24.9
2012-13 Panini Contenders Cup Contenders #1 Teemu Selanne , Teemu Selanne,Anaheim Ducks,1082,2544,2012,999,0,0,0,0,0,0,1,5.6
2012-13 Panini Contenders Hart Contenders #3 Corey Perry , Corey Perry,Anaheim Ducks,438,2544,2012,999,0,0,0,0,0,0,1,1.6
2012-13 Panini Contenders Hart Contenders #18 Jaromir Jagr , Jaromir Jagr,Dallas Stars,2033,823,2012,999,0,0,0,0,0,0,1,8.4
2012-13 Panini Contenders Legacies #17 Joe Sakic , Joe Sakic,Colorado Avalanche,1416,1163,2012,999,0,0,0,0,0,0,1,7
2012-13 Panini Contenders Vezina Contenders #8 Mike Smith , Mike (G) Smith,Phoenix Coyotes,0,2100,2012,999,0,0,0,0,0,0,1,2.8
2013-14 Panini Contenders #101 Kevan Miller RC , Kevan Miller,Boston Bruins,1257,1076,2013,600,0,0,0,1,0,0,1,7.2
2013-14 Panini Contenders #109 Karl Stollery RC , Karl Stollery,Colorado Avalanche,0,1163,2013,600,0,0,0,1,0,0,1,7.2
2013-14 Panini Contenders #131 Luke Glendening RC , Luke Glendening,Detroit Red Wings,346,1931,2013,600,0,0,0,1,0,0,1,12
2013-14 Panini Contenders #146 Linden Vey RC , Linden Vey,Los Angeles Kings,100,2501,2013,600,0,0,0,1,0,0,1,3.75
2013-14 Panini Contenders #239B Mark Arcobello AU/50*/Stick visible , Mark Arcobello,Edmonton Oilers,100,2477,2013,50,0,0,0,0,0,1,0,7.35
2013-14 Panini Contenders #254C Mikhail Grigorenko AU SP/Sepia , Mikhail Grigorenko,Buffalo Sabres,297,2180,2013,25,0,0,0,0,0,1,0,39.95
2013-14 Panini Contenders #259B Tomas Jurco AU/50*/White jersey , Tomas Jurco,Detroit Red Wings,638,1931,2013,50,0,0,0,0,0,1,0,21.25
